token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
526616,NATPLAS,NATPLAS,,-1.000000,1,,BSE,1.000000
521064,TRIDENT,TRIDENT,,-1.000000,1,,BSE,1.000000
521206,SAMTEX,SAMTEX,,-1.000000,1,,BSE,1.000000
521210,CITYMAN,CITYMAN,,-1.000000,1,,BSE,1.000000
521244,MKPMOB,MKPMOB,,-1.000000,1,,BSE,5.000000
526795,MHSGRMS,MHSGRMS,,-1.000000,100,,BSE,1.000000
526829,CONFIPET,CONFIPET,,-1.000000,1,,BSE,1.000000
526853,BI,BI,,-1.000000,1,,BSE,5.000000
526687,POLOHOT,POLOHOT,,-1.000000,1,,BSE,1.000000
526865,JAINCO,JAINCO,,-1.000000,1,,BSE,1.000000
530135,OPTIEMUS,OPTIEMUS,,-1.000000,1,,BSE,5.000000
530201,KALLAM,KALLAM,,-1.000000,1,,BSE,1.000000
530219,NUTRICIRCLE,NUTRICIRCLE,,-1.000000,1,,BSE,5.000000
522029,WINDMACHIN,WINDMACHIN,,-1.000000,1,,BSE,5.000000
522101,KLBRENG-B,KLBRENG-B,,-1.000000,1,,BSE,5.000000
522105,BIRLAPREC,BIRLAPREC,,-1.000000,1,,BSE,1.000000
522195,FRONTSP,FRONTSP,,-1.000000,1,,BSE,5.000000
530251,RISAINTL,RISAINTL,,-1.000000,1,,BSE,1.000000
530289,SPCAPIT,SPCAPIT,,-1.000000,1,,BSE,1.000000
530307,CLSEL,CLSEL,,-1.000000,1,,BSE,5.000000
530377,NILAINFRA,NILAINFRA,,-1.000000,1,,BSE,1.000000
522229,TANAA,TANAA,,-1.000000,1,,BSE,5.000000
522275,GVTD,GVTD,,-1.000000,1,,BSE,5.000000
522285,JAYNECOIND,JAYNECOIND,,-1.000000,1,,BSE,1.000000
522215,HLEGLAS,HLEGLAS,,-1.000000,1,,BSE,5.000000
530419,SUMEDHA,SUMEDHA,,-1.000000,1,,BSE,1.000000
530533,TERAI,TERAI,,-1.000000,1,,BSE,5.000000
530585,SWASTIKA,SWASTIKA,,-1.000000,1,,BSE,1.000000
530621,AAIL,AAIL,,-1.000000,1,,BSE,5.000000
522650,BEMHY,BEMHY,,-1.000000,1,,BSE,5.000000
523031,ADSDIAG,ADSDIAG,,-1.000000,100,,BSE,1.000000
523105,CROPSTER,CROPSTER,,-1.000000,1,,BSE,1.000000
523160,MORGANITE,MORGANITE,,-1.000000,1,,BSE,5.000000
530705,ANIRIT,ANIRIT,,-1.000000,1,,BSE,1.000000
530723,ASITCFIN,ASITCFIN,,-1.000000,1,,BSE,5.000000
530735,SUPERBAK,SUPERBAK,,-1.000000,1,,BSE,1.000000
530805,OIVL,OIVL,,-1.000000,1,,BSE,1.000000
523277,GVFILM,GVFILM,,-1.000000,1,,BSE,1.000000
523419,TNTELE,TNTELE,,-1.000000,1,,BSE,1.000000
523574,FEL,FEL,,-1.000000,1,,BSE,1.000000
523652,KKPLASTICK,KKPLASTICK,,-1.000000,1,,BSE,1.000000
530821,SSPDL,SSPDL,,-1.000000,1,,BSE,1.000000
530909,ERPSOFT,ERPSOFT,,-1.000000,1,,BSE,1.000000
530871,CHEMBOND,CHEMBOND,,-1.000000,1,,BSE,5.000000
530883,SUCROSA,SUCROSA,,-1.000000,1,,BSE,1.000000
523660,WATERBASE,WATERBASE,,-1.000000,1,,BSE,1.000000
523722,SVAMSOF,SVAMSOF,,-1.000000,1,,BSE,1.000000
523736,DVL,DVL,,-1.000000,1,,BSE,5.000000
524212,WANBURY,WANBURY,,-1.000000,1,,BSE,5.000000
530917,RRSECUR,RRSECUR,,-1.000000,100,,BSE,1.000000
530921,INTETHR,INTETHR,,-1.000000,100,,BSE,1.000000
530929,RRPDEFENSE,RRPDEFENSE,,-1.000000,1,,BSE,5.000000
530961,VIKASECO,VIKASECO,,-1.000000,1,,BSE,1.000000
530977,SKCIL,SKCIL,,-1.000000,1,,BSE,5.000000
531082,ALANKIT,ALANKIT,,-1.000000,1,,BSE,1.000000
531156,ALFAVIO,ALFAVIO,,-1.000000,1,,BSE,1.000000
531169,SKPSEC,SKPSEC,,-1.000000,1,,BSE,5.000000
524394,VIMTALABS,VIMTALABS,,-1.000000,1,,BSE,5.000000
524396,BIOFILCHEM,BIOFILCHEM,,-1.000000,1,,BSE,1.000000
524412,AAREYDRUGS,AAREYDRUGS,,-1.000000,1,,BSE,1.000000
524502,RAAJMEDI,RAAJMEDI,,-1.000000,100,,BSE,1.000000
531173,SYSCHEM,SYSCHEM,,-1.000000,1,,BSE,1.000000
531199,GLANCE,GLANCE,,-1.000000,1,,BSE,5.000000
531205,SPRIGHT,SPRIGHT,,-1.000000,1,,BSE,1.000000
531225,XTGLOBAL,XTGLOBAL,,-1.000000,1,,BSE,1.000000
524570,PODDARMENT,PODDARMENT,,-1.000000,1,,BSE,5.000000
524602,BANDARAM,BANDARAM,,-1.000000,1,,BSE,1.000000
524614,INDXTRA,INDXTRA,,-1.000000,1,,BSE,1.000000
524628,PARKERAC,PARKERAC,,-1.000000,1,,BSE,1.000000
531228,RANDER,RANDER,,-1.000000,1,,BSE,1.000000
531297,ARTEFACT,ARTEFACT,,-1.000000,1,,BSE,1.000000
531234,SCOOBEEDAY,SCOOBEEDAY,,-1.000000,1,,BSE,1.000000
531246,PRIMAIN,PRIMAIN,,-1.000000,1,,BSE,1.000000
524661,WELCURE,WELCURE,,-1.000000,1,,BSE,1.000000
524669,HESTERBIO,HESTERBIO,,-1.000000,1,,BSE,5.000000
524711,VISTAPH,VISTAPH,,-1.000000,1,,BSE,1.000000
524735,HIKAL,HIKAL,,-1.000000,1,,BSE,5.000000
531314,INTCAPL,INTCAPL,,-1.000000,1,,BSE,1.000000
531323,JAYIND,JAYIND,,-1.000000,1,,BSE,1.000000
531328,KRETTOSYS,KRETTOSYS,,-1.000000,1,,BSE,1.000000
531402,LWSKNIT,LWSKNIT,,-1.000000,1,,BSE,1.000000
531406,ANSINDUS,ANSINDUS,,-1.000000,1,,BSE,1.000000
531433,SUNGOLD,SUNGOLD,,-1.000000,1,,BSE,1.000000
531436,SAFFRON,SAFFRON,,-1.000000,1,,BSE,1.000000
531471,DUKEOFS,DUKEOFS,,-1.000000,1,,BSE,1.000000
526173,ANDREWYU,ANDREWYU,,-1.000000,1,,BSE,1.000000
526179,LUDLOWJUT,LUDLOWJUT,,-1.000000,1,,BSE,5.000000
526315,DIVSHKT,DIVSHKT,,-1.000000,1,,BSE,1.000000
526349,NIRBHAYIND,NIRBHAYIND,,-1.000000,100,,BSE,1.000000
531502,ESARIND,ESARIND,,-1.000000,1,,BSE,1.000000
531592,GENPHARMA,GENPHARMA,,-1.000000,1,,BSE,1.000000
531624,COUNCODOS,COUNCODOS,,-1.000000,1,,BSE,1.000000
531637,PRAVEG,PRAVEG,,-1.000000,1,,BSE,5.000000
526488,BHUDEVI,BHUDEVI,,-1.000000,1,,BSE,5.000000
526494,PROMACT,PROMACT,,-1.000000,1,,BSE,1.000000
526500,STRGRENWO,STRGRENWO,,-1.000000,1,,BSE,1.000000
526508,SHAHISHIP,SHAHISHIP,,-1.000000,1,,BSE,1.000000
531667,RRMETAL,RRMETAL,,-1.000000,1,,BSE,1.000000
531696,VSDCONF,VSDCONF,,-1.000000,1,,BSE,1.000000
531719,BHAGCHEM,BHAGCHEM,,-1.000000,1,,BSE,5.000000
531762,UNJHAFOR,UNJHAFOR,,-1.000000,1,,BSE,1.000000
526546,CHOKSILA,CHOKSILA,,-1.000000,1,,BSE,5.000000
526604,LIPPISYS,LIPPISYS,,-1.000000,1,,BSE,1.000000
526628,AJWAFUN,AJWAFUN,,-1.000000,100,,BSE,1.000000
526729,GOLDIAM,GOLDIAM,,-1.000000,1,,BSE,5.000000
531780,KACL,KACL,,-1.000000,1,,BSE,1.000000
531840,IECEDU,IECEDU,,-1.000000,1,,BSE,1.000000
531846,TRINITYLEA,TRINITYLEA,,-1.000000,1,,BSE,1.000000
531847,ASTAR,ASTAR,,-1.000000,1,,BSE,5.000000
526731,BRIGHTBR,BRIGHTBR,,-1.000000,1,,BSE,5.000000
526775,VALIANT,VALIANT,,-1.000000,1,,BSE,5.000000
526783,DRAGARWQ,DRAGARWQ,,-1.000000,1,,BSE,5.000000
526841,SHAKTIPR,SHAKTIPR,,-1.000000,1,,BSE,1.000000
531867,UNITINT,UNITINT,,-1.000000,1,,BSE,1.000000
531878,ANJANIFIN,ANJANIFIN,,-1.000000,1,,BSE,1.000000
531913,GOPAIST,GOPAIST,,-1.000000,1,,BSE,1.000000
531931,SAICAPI,SAICAPI,,-1.000000,1,,BSE,5.000000
532057,ABHICAP,ABHICAP,,-1.000000,1,,BSE,5.000000
526847,ASHSI,ASHSI,,-1.000000,1,,BSE,1.000000
526851,AREXMIS,AREXMIS,,-1.000000,1,,BSE,5.000000
526859,ISFL,ISFL,,-1.000000,1,,BSE,1.000000
526883,SHIKHAR,SHIKHAR,,-1.000000,1,,BSE,1.000000
531960,KASHYAP,KASHYAP,,-1.000000,1,,BSE,1.000000
531996,ODYCORP,ODYCORP,,-1.000000,1,,BSE,1.000000
531997,VUENOW,VUENOW,,-1.000000,1,,BSE,1.000000
532102,SBECSUG,SBECSUG,,-1.000000,1,,BSE,1.000000
532123,BSELALGO,BSELALGO,,-1.000000,1,,BSE,1.000000
532138,SMCREDT,SMCREDT,,-1.000000,1,,BSE,1.000000
532180,DHANBANK,DHANBANK,,-1.000000,1,,BSE,1.000000
526959,WOODSVILA,WOODSVILA,,-1.000000,1,,BSE,1.000000
530019,JUBLPHARMA,JUBLPHARMA,,-1.000000,1,,BSE,5.000000
530057,VIVANZA,VIVANZA,,-1.000000,1,,BSE,1.000000
530067,CSLFINANCE,CSLFINANCE,,-1.000000,1,,BSE,5.000000
532181,GMDCLTD,GMDCLTD,,-1.000000,1,,BSE,5.000000
532221,SONATSOFTW,SONATSOFTW,,-1.000000,1,,BSE,5.000000
532296,GLENMARK,GLENMARK,,-1.000000,1,,BSE,5.000000
532305,INDSWFTLAB,INDSWFTLAB,,-1.000000,1,,BSE,5.000000
530125,SAMRATPH,SAMRATPH,,-1.000000,1,,BSE,5.000000
530139,KREONFIN,KREONFIN,,-1.000000,1,,BSE,1.000000
530145,KISAN,KISAN,,-1.000000,1,,BSE,1.000000
530169,MOHITPPR,MOHITPPR,,-1.000000,1,,BSE,1.000000
532329,DANLAW,DANLAW,,-1.000000,1,,BSE,5.000000
532332,CURAA,CURAA,,-1.000000,1,,BSE,5.000000
532345,ACLGATI,ACLGATI,,-1.000000,1,,BSE,1.000000
532355,PICTUREHS,PICTUREHS,,-1.000000,1,,BSE,1.000000
532362,NAGPI,NAGPI,,-1.000000,1,,BSE,5.000000
532368,BCG,BCG,,-1.000000,1,,BSE,1.000000
532370,RAMCOSYS,RAMCOSYS,,-1.000000,1,,BSE,5.000000
532380,BABA,BABA,,-1.000000,1,,BSE,1.000000
530179,RSCINT,RSCINT,,-1.000000,1,,BSE,1.000000
530365,ORIENTBELL,ORIENTBELL,,-1.000000,1,,BSE,5.000000
530393,DBSTOCKBRO,DBSTOCKBRO,,-1.000000,1,,BSE,1.000000
530439,SIDDHA,SIDDHA,,-1.000000,1,,BSE,1.000000
532388,IOB,IOB,,-1.000000,1,,BSE,1.000000
532390,TAJGVK,TAJGVK,,-1.000000,1,,BSE,5.000000
532395,AXISCADES,AXISCADES,,-1.000000,1,,BSE,5.000000
532404,7TEC,7TEC,,-1.000000,1,,BSE,1.000000
530445,SUMERUIND,SUMERUIND,,-1.000000,1,,BSE,1.000000
530595,TELECANOR,TELECANOR,,-1.000000,1,,BSE,1.000000
530699,RAJRILTD,RAJRILTD,,-1.000000,1,,BSE,1.000000
530741,OVOBELE,OVOBELE,,-1.000000,1,,BSE,5.000000
532435,SANINFRA,SANINFRA,,-1.000000,1,,BSE,1.000000
532461,PNB,PNB,,-1.000000,1,,BSE,5.000000
532467,HAZOOR,HAZOOR,,-1.000000,1,,BSE,1.000000
532482,GRANULES,GRANULES,,-1.000000,1,,BSE,5.000000
530755,CORNE,CORNE,,-1.000000,1,,BSE,1.000000
530757,SHENTRA,SHENTRA,,-1.000000,100,,BSE,1.000000
530879,CIFL,CIFL,,-1.000000,1,,BSE,1.000000
530931,STANPACK,STANPACK,,-1.000000,1,,BSE,1.000000
532483,CANBK,CANBK,,-1.000000,1,,BSE,5.000000
532485,BLIL,BLIL,,-1.000000,1,,BSE,1.000000
532488,DIVISLAB,DIVISLAB,,-1.000000,1,,BSE,5.000000
532509,SUPRAJIT,SUPRAJIT,,-1.000000,1,,BSE,5.000000
530973,ALFAICA,ALFAICA,,-1.000000,1,,BSE,1.000000
530997,UNIQUEO,UNIQUEO,,-1.000000,1,,BSE,5.000000
531025,VISAGAR,VISAGAR,,-1.000000,1,,BSE,1.000000
531067,CONTILI,CONTILI,,-1.000000,1,,BSE,1.000000
532553,WELENT,WELENT,,-1.000000,1,,BSE,5.000000
532630,GOKEX,GOKEX,,-1.000000,1,,BSE,5.000000
532708,GVKPIL,GVKPIL,,-1.000000,1,,BSE,1.000000
532716,GILLANDERS,GILLANDERS,,-1.000000,1,,BSE,5.000000
531146,MEDICAMEQ,MEDICAMEQ,,-1.000000,1,,BSE,5.000000
531162,EMAMILTD,EMAMILTD,,-1.000000,1,,BSE,5.000000
531212,NLFL,NLFL,,-1.000000,1,,BSE,1.000000
531213,MANAPPURAM,MANAPPURAM,,-1.000000,1,,BSE,5.000000
532729,UTTAMSUGAR,UTTAMSUGAR,,-1.000000,1,,BSE,5.000000
532764,GEECEE,GEECEE,,-1.000000,1,,BSE,5.000000
532726,GALLANTT,GALLANTT,,-1.000000,1,,BSE,5.000000
532730,SGL,SGL,,-1.000000,1,,BSE,1.000000
531233,RASIELEC,RASIELEC,,-1.000000,1,,BSE,1.000000
531283,CINDRELL,CINDRELL,,-1.000000,1,,BSE,1.000000
531306,DHPIND,DHPIND,,-1.000000,1,,BSE,5.000000
531337,WINPRO,WINPRO,,-1.000000,1,,BSE,1.000000
532804,TIIL,TIIL,,-1.000000,1,,BSE,5.000000
532830,ASTRAL,ASTRAL,,-1.000000,1,,BSE,5.000000
532839,DISHTV,DISHTV,,-1.000000,1,,BSE,1.000000
532850,MICEL,MICEL,,-1.000000,1,,BSE,1.000000
531344,CONCOR,CONCOR,,-1.000000,1,,BSE,5.000000
531364,EKANSH,EKANSH,,-1.000000,1,,BSE,5.000000
531373,BYKE,BYKE,,-1.000000,1,,BSE,1.000000
531398,SOURCENTRL,SOURCENTRL,,-1.000000,1,,BSE,5.000000
532873,HDIL,HDIL,,-1.000000,1,,BSE,1.000000
532879,SSLEL,SSLEL,,-1.000000,1,,BSE,5.000000
532911,PARLEIND,PARLEIND,,-1.000000,1,,BSE,1.000000
532927,ECLERX,ECLERX,,-1.000000,1,,BSE,5.000000
532942,KNRCON,KNRCON,,-1.000000,1,,BSE,5.000000
532957,GOKAKTEX,GOKAKTEX,,-1.000000,1,,BSE,1.000000
531432,SYTIXSE,SYTIXSE,,-1.000000,1,,BSE,1.000000
531456,MINAXI,MINAXI,,-1.000000,1,,BSE,1.000000
531505,INDERGR,INDERGR,,-1.000000,1,,BSE,1.000000
531550,JHACC,JHACC,,-1.000000,1,,BSE,5.000000
532929,BRIGADE,BRIGADE,,-1.000000,1,,BSE,5.000000
532953,VGUARD,VGUARD,,-1.000000,1,,BSE,5.000000
532967,KIRIINDUS,KIRIINDUS,,-1.000000,1,,BSE,5.000000
533007,LGBFORGE,LGBFORGE,,-1.000000,1,,BSE,1.000000
533033,ISGEC,ISGEC,,-1.000000,1,,BSE,5.000000
533104,GLOBUSSPR,GLOBUSSPR,,-1.000000,1,,BSE,5.000000
531552,RAGHUTOB,RAGHUTOB,,-1.000000,1,,BSE,1.000000
531553,DRL,DRL,,-1.000000,1,,BSE,1.000000
531569,SANJIVIN,SANJIVIN,,-1.000000,1,,BSE,5.000000
531610,UFMINDL,UFMINDL,,-1.000000,1,,BSE,1.000000
533152,MBLINFRA,MBLINFRA,,-1.000000,1,,BSE,1.000000
533275,SHAH,SHAH,,-1.000000,1,,BSE,1.000000
533203,TARAPUR,TARAPUR,,-1.000000,1,,BSE,1.000000
533273,OBEROIRLTY,OBEROIRLTY,,-1.000000,1,,BSE,5.000000
531638,SURAJLTD,SURAJLTD,,-1.000000,1,,BSE,5.000000
531723,GATECH,GATECH,,-1.000000,1,,BSE,1.000000
531795,ATULAUTO,ATULAUTO,,-1.000000,1,,BSE,5.000000
531842,LAHOTIOV,LAHOTIOV,,-1.000000,1,,BSE,1.000000
533285,RDBIPL,RDBIPL,,-1.000000,1,,BSE,1.000000
533295,PSB,PSB,,-1.000000,1,,BSE,1.000000
533306,SUMMITSEC,SUMMITSEC,,-1.000000,1,,BSE,5.000000
533344,PFS,PFS,,-1.000000,1,,BSE,1.000000
531900,CCLINTER,CCLINTER,,-1.000000,1,,BSE,1.000000
531902,GALLOPENT,GALLOPENT,,-1.000000,1,,BSE,1.000000
531921,AGARIND,AGARIND,,-1.000000,1,,BSE,5.000000
531982,SPECFOOD,SPECFOOD,,-1.000000,1,,BSE,1.000000
533407,TRUEGREEN,TRUEGREEN,,-1.000000,1,,BSE,1.000000
533506,INVENTURE,INVENTURE,,-1.000000,1,,BSE,1.000000
533543,BROOKS,BROOKS,,-1.000000,1,,BSE,5.000000
533608,RDBRL,RDBRL,,-1.000000,1,,BSE,5.000000
531994,AUTOPINS,AUTOPINS,,-1.000000,1,,BSE,5.000000
532007,SHVFL,SHVFL,,-1.000000,1,,BSE,1.000000
532011,POOJAENT,POOJAENT,,-1.000000,1,,BSE,1.000000
532054,KDDL,KDDL,,-1.000000,1,,BSE,5.000000
534060,PMCFIN,PMCFIN,,-1.000000,1,,BSE,1.000000
534328,HEXATRADEX,HEXATRADEX,,-1.000000,1,,BSE,5.000000
534623,JUPITERIN,JUPITERIN,,-1.000000,1,,BSE,1.000000
534976,VMART,VMART,,-1.000000,1,,BSE,5.000000
535684,RMFINAFRG8,RMFINAFRG8,,-1.000000,1,,BSE,1.000000
536249,RFXXIV15DG,RFXXIV15DG,,-1.000000,1,,BSE,1.000000
536507,FLFL,FLFL,,-1.000000,1,,BSE,1.000000
536737,ACFSL,ACFSL,,-1.000000,1200,,BSE,1.000000
532067,3BBLACKBIO,3BBLACKBIO,,-1.000000,1,,BSE,5.000000
532149,BANKINDIA,BANKINDIA,,-1.000000,1,,BSE,5.000000
532155,GAIL,GAIL,,-1.000000,1,,BSE,5.000000
532156,VAIBHAVGBL,VAIBHAVGBL,,-1.000000,1,,BSE,5.000000
536738,STELLAR,STELLAR,,-1.000000,6000,,BSE,1.000000
536846,YURANUS,YURANUS,,-1.000000,1,,BSE,5.000000
537008,NIF100IETF,NIF100IETF,,-1.000000,1,,BSE,1.000000
537253,SUNLOC,SUNLOC,,-1.000000,1,,BSE,1.000000
531539,RISHDIGA,RISHDIGA,,-1.000000,1,,BSE,1.000000
531557,AMITSEC,AMITSEC,,-1.000000,1,,BSE,1.000000
531582,BERYLSE,BERYLSE,,-1.000000,1,,BSE,1.000000
531595,CGCL,CGCL,,-1.000000,1,,BSE,5.000000
537943,NFHXXVI01D,NFHXXVI01D,,-1.000000,1,,BSE,1.000000
537292,AGRITECH,AGRITECH,,-1.000000,1,,BSE,5.000000
537459,NFXXV18DG,NFXXV18DG,,-1.000000,1,,BSE,1.000000
537573,POLYMAC,POLYMAC,,-1.000000,800,,BSE,1.000000
531640,SICL,SICL,,-1.000000,100,,BSE,1.000000
531644,TOKYOFIN,TOKYOFIN,,-1.000000,1,,BSE,1.000000
531673,ANKIN,ANKIN,,-1.000000,1,,BSE,1.000000
531680,MAYUR,MAYUR,,-1.000000,1,,BSE,1.000000
538355,NFHXXVI22G,NFHXXVI22G,,-1.000000,1,,BSE,1.000000
538401,METSL,METSL,,-1.000000,1,,BSE,5.000000
538429,RFXXVI23DG,RFXXVI23DG,,-1.000000,1,,BSE,1.000000
538496,TARINI,TARINI,,-1.000000,3000,,BSE,1.000000
531717,VIDHIING,VIDHIING,,-1.000000,1,,BSE,5.000000
531739,GENNEX,GENNEX,,-1.000000,1,,BSE,1.000000
531758,GKCONS,GKCONS,,-1.000000,1,,BSE,1.000000
531761,APOLLOPIPE,APOLLOPIPE,,-1.000000,1,,BSE,5.000000
538523,NFXXVI30DG,NFXXVI30DG,,-1.000000,1,,BSE,1.000000
538592,NCAPBULADG,NCAPBULADG,,-1.000000,1,,BSE,1.000000
538609,GAJANANSEC,GAJANANSEC,,-1.000000,1,,BSE,1.000000
538631,NCAPBULBDG,NCAPBULBDG,,-1.000000,1,,BSE,1.000000
531893,SAWACA,SAWACA,,-1.000000,1,,BSE,1.000000
531910,MADHUVEER,MADHUVEER,,-1.000000,1,,BSE,5.000000
531950,VERTEX,VERTEX,,-1.000000,1,,BSE,1.000000
531971,HARIGOV,HARIGOV,,-1.000000,1,,BSE,5.000000
538732,VGCL,VGCL,,-1.000000,1,,BSE,1.000000
538787,GBFL,GBFL,,-1.000000,1,,BSE,1.000000
538835,INTELLECT,INTELLECT,,-1.000000,1,,BSE,5.000000
538836,MONTECARLO,MONTECARLO,,-1.000000,1,,BSE,5.000000
538890,MKEXIM,MKEXIM,,-1.000000,1,,BSE,1.000000
539005,JAYATMA,JAYATMA,,-1.000000,1,,BSE,1.000000
539013,GITARENEW,GITARENEW,,-1.000000,1,,BSE,5.000000
539016,NEIL,NEIL,,-1.000000,1,,BSE,1.000000
531991,AMRAAGRI,AMRAAGRI,,-1.000000,1,,BSE,1.000000
532001,INDCTST,INDCTST,,-1.000000,1,,BSE,1.000000
532016,ESPIRE,ESPIRE,,-1.000000,1,,BSE,5.000000
532039,ZENOTECH,ZENOTECH,,-1.000000,1,,BSE,1.000000
539046,MANAKCOAT,MANAKCOAT,,-1.000000,1,,BSE,5.000000
539056,IMAGICAA,IMAGICAA,,-1.000000,1,,BSE,1.000000
539097,URSUGAR,URSUGAR,,-1.000000,1,,BSE,1.000000
539098,FILTRA,FILTRA,,-1.000000,2000,,BSE,1.000000
532053,WALLFORT,WALLFORT,,-1.000000,1,,BSE,5.000000
532092,EPUJA,EPUJA,,-1.000000,1,,BSE,1.000000
532100,INDOCITY,INDOCITY,,-1.000000,1,,BSE,1.000000
532124,RELIABVEN,RELIABVEN,,-1.000000,1,,BSE,1.000000
539110,NORTHLINK,NORTHLINK,,-1.000000,1,,BSE,1.000000
539113,PML,PML,,-1.000000,1,,BSE,5.000000
539121,PALCO,PALCO,,-1.000000,1,,BSE,5.000000
539216,GARMNTMNTR,GARMNTMNTR,,-1.000000,1,,BSE,1.000000
539255,STARDELTA,STARDELTA,,-1.000000,1,,BSE,5.000000
539265,AMRAFIN,AMRAFIN,,-1.000000,1200,,BSE,1.000000
539287,ORTINGLOBE,ORTINGLOBE,,-1.000000,1,,BSE,1.000000
539334,SHREEPUSHK,SHREEPUSHK,,-1.000000,1,,BSE,5.000000
532217,CMXLTD,CMXLTD,,-1.000000,1,,BSE,1.000000
532219,ENERGYDEV,ENERGYDEV,,-1.000000,1,,BSE,1.000000
532234,NATIONALUM,NATIONALUM,,-1.000000,1,,BSE,5.000000
532256,NSIL,NSIL,,-1.000000,1,,BSE,5.000000
539522,GROVY,GROVY,,-1.000000,1,,BSE,1.000000
539524,LALPATHLAB,LALPATHLAB,,-1.000000,1,,BSE,5.000000
539526,SCTL,SCTL,,-1.000000,1,,BSE,1.000000
539546,AGRIBIO,AGRIBIO,,-1.000000,1,,BSE,5.000000
532286,JINDALSTEL,JINDALSTEL,,-1.000000,1,,BSE,5.000000
532309,GVPIL,GVPIL,,-1.000000,1,,BSE,5.000000
532326,INTENTECH,INTENTECH,,-1.000000,1,,BSE,5.000000
532349,TCI,TCI,,-1.000000,1,,BSE,5.000000
539658,TEAMLEASE,TEAMLEASE,,-1.000000,1,,BSE,5.000000
539762,MEAPL,MEAPL,,-1.000000,1,,BSE,1.000000
539669,RGF,RGF,,-1.000000,1,,BSE,1.000000
539761,VKAL,VKAL,,-1.000000,1,,BSE,1.000000
532350,PADMALAYAT,PADMALAYAT,,-1.000000,1,,BSE,1.000000
532351,AKSHOPTFBR,AKSHOPTFBR,,-1.000000,1,,BSE,1.000000
532365,DSSL,DSSL,,-1.000000,1,,BSE,5.000000
532371,TTML,TTML,,-1.000000,1,,BSE,1.000000
539785,PDMJEPAPER,PDMJEPAPER,,-1.000000,1,,BSE,5.000000
539843,NINSYS,NINSYS,,-1.000000,1,,BSE,5.000000
539854,HALDER,HALDER,,-1.000000,1,,BSE,5.000000
539921,SEIL,SEIL,,-1.000000,1,,BSE,5.000000
532374,STLTECH,STLTECH,,-1.000000,1,,BSE,5.000000
532375,TIPSMUSIC,TIPSMUSIC,,-1.000000,1,,BSE,5.000000
532432,UNITDSPR,UNITDSPR,,-1.000000,1,,BSE,5.000000
532439,OLECTRA,OLECTRA,,-1.000000,1,,BSE,5.000000
539984,HUIL,HUIL,,-1.000000,1,,BSE,5.000000
539986,COMSYN,COMSYN,,-1.000000,1,,BSE,5.000000
540005,LTIM,LTIM,,-1.000000,1,,BSE,5.000000
540063,ECS,ECS,,-1.000000,1,,BSE,1.000000
540081,SABEVENTS,SABEVENTS,,-1.000000,1,,BSE,1.000000
540097,GAMCO,GAMCO,,-1.000000,1,,BSE,1.000000
540133,ICICIPRULI,ICICIPRULI,,-1.000000,1,,BSE,5.000000
540146,ACML,ACML,,-1.000000,1000,,BSE,1.000000
532457,GULPOLY,GULPOLY,,-1.000000,1,,BSE,5.000000
532460,PONNIERODE,PONNIERODE,,-1.000000,1,,BSE,5.000000
532468,KAMAHOLD,KAMAHOLD,,-1.000000,1,,BSE,5.000000
532478,UBL,UBL,,-1.000000,1,,BSE,5.000000
540159,PURPLE,PURPLE,,-1.000000,1,,BSE,1.000000
540332,TANVI,TANVI,,-1.000000,1000,,BSE,1.000000
532521,PALREDTEC,PALREDTEC,,-1.000000,1,,BSE,1.000000
532528,DATAMATICS,DATAMATICS,,-1.000000,1,,BSE,5.000000
532529,NDTV,NDTV,,-1.000000,1,,BSE,1.000000
532539,UNOMINDA,UNOMINDA,,-1.000000,1,,BSE,5.000000
540147,SHASHIJIT,SHASHIJIT,,-1.000000,1,,BSE,1.000000
540198,OSIAJEE,OSIAJEE,,-1.000000,1,,BSE,5.000000
540360,LLFICL,LLFICL,,-1.000000,1,,BSE,1.000000
540395,CHEMCRUX,CHEMCRUX,,-1.000000,1,,BSE,5.000000
540416,OCTAWARE,OCTAWARE,,-1.000000,1600,,BSE,1.000000
540526,IRBINVIT,IRBINVIT,,-1.000000,1,,BSE,1.000000
532649,NECLIFE,NECLIFE,,-1.000000,1,,BSE,1.000000
532652,KTKBANK,KTKBANK,,-1.000000,1,,BSE,5.000000
532668,AURIONPRO,AURIONPRO,,-1.000000,1,,BSE,5.000000
532676,PBAINFRA,PBAINFRA,,-1.000000,1,,BSE,1.000000
540596,ERIS,ERIS,,-1.000000,1,,BSE,5.000000
540651,JIGAR,JIGAR,,-1.000000,2000,,BSE,1.000000
540669,UTINEXT50,UTINEXT50,,-1.000000,1,,BSE,1.000000
540681,CHOTHANI,CHOTHANI,,-1.000000,5000,,BSE,1.000000
532701,CELLA,CELLA,,-1.000000,1,,BSE,1.000000
532714,KEC,KEC,,-1.000000,1,,BSE,5.000000
532734,GPIL,GPIL,,-1.000000,1,,BSE,5.000000
532737,EMKAY,EMKAY,,-1.000000,1,,BSE,5.000000
540691,ABCAPITAL,ABCAPITAL,,-1.000000,1,,BSE,5.000000
540737,SGRL,SGRL,,-1.000000,1,,BSE,5.000000
540749,MASFIN,MASFIN,,-1.000000,1,,BSE,5.000000
540782,SBRANDS,SBRANDS,,-1.000000,1000,,BSE,1.000000
